,t0,x0,x1,c,mwebv,mwr_v,z_fit,survey,z_helio,z_cmb,mb,mb_err,x1_err,c_err,cov
SN2007as,54182.26691660279,0.011446550389288776,-1.0253147141582368,0.060906671808512405,0.12248805092706036,3.1,0.017600159251486974,csp,0.0176,0.017942386327459703,15.86589411962775,2.2405591495038416e-10,0.04477939847120467,0.021224522963224735,"[[ 2.24055915e-10 -1.12742027e-07  2.54778021e-07]
 [-1.12742027e-07  2.00519453e-03 -2.06306607e-04]
 [ 2.54778021e-07 -2.06306607e-04  4.50480375e-04]]"
SN2007ax,54186.26396031575,1.7233882586025429,-30.73000219337304,-8.452061646058517,0.046269740179905226,3.1,0.0069000292465665,csp,0.0069,0.007686597371920678,,,16.032303117706217,21.413540718632518,"[[          nan           nan           nan]
 [          nan  257.03474326 -154.64388315]
 [          nan -154.64388315  458.53972611]]"
SN2007ba,54197.48006251021,0.0015222912613744998,-2.6054455973762227,0.2312416422994925,0.03157813338813755,3.1,0.03849992832397541,csp,0.0385,0.03909014437351188,17.725459143017478,3.1660753258877893e-12,0.06588258777346767,0.021329565055146923,"[[3.16607533e-12 1.56288750e-08 2.83664262e-08]
 [1.56288750e-08 4.34051537e-03 1.45951966e-05]
 [2.83664262e-08 1.45951966e-05 4.54950345e-04]]"
SN2007bc,54200.77454416928,0.008518119464401308,-1.1133713133295702,-0.032300997515914545,0.018619780482354808,3.1,0.020800055729067297,csp,0.0208,0.02191757511499648,15.751287988844094,8.592459342668666e-11,0.03620318007361339,0.019132053601280428,"[[ 8.59245934e-11 -4.47666597e-08  1.33030474e-07]
 [-4.47666597e-08  1.31067025e-03 -2.02957208e-04]
 [ 1.33030474e-07 -2.02957208e-04  3.66035475e-04]]"
SN2007bd,54207.31746624844,0.004455502504737934,-1.1244327995378893,-0.07710479879589857,0.029214747850011574,3.1,0.030899779071880993,csp,0.0309,0.031871780899233704,16.499594213571754,2.354560731033691e-11,0.04148500816155521,0.018903808766890514,"[[ 2.35456073e-11  9.55898073e-09  6.67541954e-08]
 [ 9.55898073e-09  1.72100590e-03 -4.72228490e-05]
 [ 6.67541954e-08 -4.72228490e-05  3.57353986e-04]]"
SN2007bm,54225.408649735735,0.031871452109578244,-1.0150055164292502,0.3600026441927565,0.03528625339363651,3.1,0.006199963217353851,csp,0.0062,0.007442503658637634,14.390413940037485,2.0104427659286642e-09,0.041242238918427494,0.020165760161861713,"[[ 2.01044277e-09 -5.63508159e-07  7.33506787e-07]
 [-5.63508159e-07  1.70092227e-03 -2.92187225e-04]
 [ 7.33506787e-07 -2.92187225e-04  4.06657883e-04]]"
SN2007ca,54228.21239612007,0.008047694997284542,0.5929905632545159,0.21925328666369323,0.057476889787346504,3.1,0.014099956256274651,csp,0.0141,0.01512827256964866,15.98193120235143,1.0318349530917656e-10,0.03326163734175042,0.019437474011095,"[[ 1.03183495e-10 -4.36183359e-08  1.60986890e-07]
 [-4.36183359e-08  1.10633652e-03 -1.90661553e-04]
 [ 1.60986890e-07 -1.90661553e-04  3.77815396e-04]]"
SN2007cg,54227.771037867715,0.0010057084315285285,0.818620431589649,0.5858719394762443,0.07048681940892096,3.1,0.033200057638718215,csp,0.0332,0.03422854995616209,18.340531421845427,4.626945136453358e-12,0.11114522403214805,0.026099817705601523,"[[ 4.62694514e-12 -7.51641095e-09  4.34154144e-08]
 [-7.51641095e-09  1.23532608e-02 -1.36303209e-04]
 [ 4.34154144e-08 -1.36303209e-04  6.81200484e-04]]"
SN2007hj,54349.43700677632,0.010650805085846426,-2.16812385692546,0.1388347208727056,0.0757651475075587,3.1,0.014100132175703512,csp,0.0141,0.012861106559890034,15.752953695031247,2.0848494544055566e-10,0.03655838502351377,0.021863334260182648,"[[ 2.08484945e-10  8.80335929e-11  2.58009224e-07]
 [ 8.80335929e-11  1.33651552e-03 -8.36618341e-05]
 [ 2.58009224e-07 -8.36618341e-05  4.78005385e-04]]"
SN2007hx,54354.71383254056,0.0003724602879985527,0.6066733581721201,0.09174520265217807,0.030162738476570965,3.1,0.07940057280890891,csp,0.0794,0.07844294647414962,19.266585825005066,1.4986435809138737e-13,0.14456787053415035,0.019875180549592232,"[[ 1.49864358e-13 -1.20380431e-08  5.48672271e-09]
 [-1.20380431e-08  2.08998692e-02 -4.55771649e-04]
 [ 5.48672271e-09 -4.55771649e-04  3.95022802e-04]]"
SN2007if,54343.350557243255,0.003451682550884935,0.7772273669084593,-0.10135664542563284,0.0710264807303712,3.1,0.07419991658753008,csp,0.0742,0.07305288187769499,16.95303298017564,8.891619344394689e-11,0.13066570113788378,0.028949193918013188,"[[8.89161934e-11 5.68496476e-07 2.09024153e-07]
 [5.68496476e-07 1.70735255e-02 7.02060072e-04]
 [2.09024153e-07 7.02060072e-04 8.38055829e-04]]"
SN2007jd,54362.90270132508,0.0004845754063043353,-1.237268520565829,0.11401880886201243,0.06637035699139174,3.1,0.0726002458813836,csp,0.0726,0.07187878539542547,19.14670521386951,3.286056757037975e-13,0.12789117794042482,0.025303425301031565,"[[ 3.28605676e-13 -1.27509303e-08  1.16377377e-08]
 [-1.27509303e-08  1.63561534e-02 -4.58502743e-04]
 [ 1.16377377e-08 -4.58502743e-04  6.40263332e-04]]"
SN2007jg,54367.18135363347,0.0021726605106843952,-0.6257226464507198,0.030821890453837802,0.09127945747595989,3.1,0.03710002835907867,csp,0.0371,0.03655055029625842,17.552747496090824,6.073792460094302e-12,0.05937975970403532,0.021673177058484195,"[[ 6.07379246e-12  2.01094144e-09  4.21766920e-08]
 [ 2.01094144e-09  3.52595586e-03 -2.30771298e-04]
 [ 4.21766920e-08 -2.30771298e-04  4.69726604e-04]]"
SN2007jh,54366.246778167995,0.00084872136134335,-2.4026186614517946,0.22231206678881385,0.08910058460085588,3.1,0.040800165129626816,csp,0.0408,0.04027710416898933,18.598860390744488,1.2995914640543628e-12,0.09805085796708812,0.028422859256198713,"[[ 1.29959146e-12  1.58086972e-08  2.57175560e-08]
 [ 1.58086972e-08  9.61397075e-03 -1.26644549e-04]
 [ 2.57175560e-08 -1.26644549e-04  8.07858928e-04]]"
SN2007le,54399.878816885794,0.05140221447704481,0.24856686372196754,0.24296129669905467,0.02875745688753973,3.1,0.006700020336126251,csp,0.0067,0.005497718701041432,13.845895916762032,5.8332831677023725e-09,0.028883170303463823,0.019120527275674034,"[[ 5.83328317e-09 -3.37120470e-07  1.22194534e-06]
 [-3.37120470e-07  8.34237527e-04 -1.72414909e-04]
 [ 1.22194534e-06 -1.72414909e-04  3.65594563e-04]]"
SN2007mm,54377.59441186775,-0.005733063655001132,-33.127431481338405,-4.278645736179354,0.0313376117016638,3.1,0.06640110689358046,csp,0.0664,0.06525094280154309,14.72141320120091,6.9877612062189e-05,13.00288144113946,19.535545115445903,"[[ 6.98776121e-05  5.95236570e-03  5.74840407e-03]
 [ 5.95236570e-03  1.69074926e+02 -8.34062485e+00]
 [ 5.74840407e-03 -8.34062485e+00  3.81637523e+02]]"
SN2007nq,54398.92839246845,0.0019893657319868707,-1.9168848267154535,-0.026015305769849693,0.03048465300562326,3.1,0.04499957047281411,csp,0.045,0.04385480349943238,17.405000057784928,5.52873449152176e-12,0.05296107504477259,0.020867184965643673,"[[ 5.52873449e-12 -2.34331758e-08  3.66394205e-08]
 [-2.34331758e-08  2.80487547e-03 -3.51564747e-04]
 [ 3.66394205e-08 -3.51564747e-04  4.35439408e-04]]"
SN2007ol,54413.35806940244,0.0011182349617948385,-3.1020575683347644,-0.09187545009828745,0.02054806288980166,3.1,0.05590026612370418,csp,0.0559,0.05485659493320871,17.999707175785076,2.2458544259241884e-12,0.40943087292722863,0.026027584974059298,"[[2.24585443e-12 2.11289279e-07 2.73480353e-08]
 [2.11289279e-07 1.67633640e-01 1.54861356e-03]
 [2.73480353e-08 1.54861356e-03 6.77435180e-04]]"
SN2007on,54420.44261328123,0.13136460415458845,-2.569556781209217,-0.1039016007762511,0.00991579720241815,3.1,0.006500027959282201,csp,0.0065,0.0061903972163595,12.74492004780944,5.267589269942288e-08,0.06192898680366639,0.020989270119985724,"[[ 5.26758927e-08  9.70336173e-07  3.73346630e-06]
 [ 9.70336173e-07  3.83519941e-03 -1.69015590e-04]
 [ 3.73346630e-06 -1.69015590e-04  4.40549460e-04]]"
SN2007so,54440.892258219064,0.0006865556519214267,12.894987122537,0.5414785677269645,0.11558239602450404,3.1,0.02970115451134654,csp,0.0297,0.028939691959722014,18.909455935909183,2.321637380852862e-10,9.501184487714136,0.09536369417022492,"[[2.32163738e-10 1.35207117e-04 8.64955502e-07]
 [1.35207117e-04 9.02725067e+01 3.40042550e-01]
 [8.64955502e-07 3.40042550e-01 9.09423417e-03]]"
SN2007sr,54450.13954187418,0.1421710319634391,-0.047563908338047176,0.06971458922479958,0.04047821787749507,3.1,0.005499941820060078,csp,0.0055,0.006690386903067447,12.789553953640393,5.536141212795603e-08,0.03561971658959198,0.021275630054842502,"[[ 5.53614121e-08 -1.45774215e-06  4.11737161e-06]
 [-1.45774215e-06  1.26876421e-03 -2.70960078e-04]
 [ 4.11737161e-06 -2.70960078e-04  4.52652434e-04]]"
SN2007st,54453.824574783204,0.009675267037387447,-1.740259856371751,-0.003482389517690998,0.014189318123033668,3.1,0.02119991853491191,csp,0.0212,0.020672933673671512,15.59785008171118,1.5159057805737246e-09,0.058437029920195324,0.022897212517338627,"[[ 1.51590578e-09 -6.40317245e-07  6.06369828e-07]
 [-6.40317245e-07  3.41488647e-03 -2.88285509e-04]
 [ 6.06369828e-07 -2.88285509e-04  5.24282341e-04]]"
SN2007ux,54465.32686096549,0.0021678061692773634,-2.0742194163867143,0.08648224647910985,0.03865491382492817,3.1,0.03090032406105308,csp,0.0309,0.03203818745152387,17.340918882375686,8.332737854417615e-12,0.058429032918060606,0.02289347945620114,"[[ 8.33273785e-12 -4.01280469e-08  5.26903167e-08]
 [-4.01280469e-08  3.41395189e-03 -1.77215120e-04]
 [ 5.26903167e-08 -1.77215120e-04  5.24111402e-04]]"
SN2008C,54468.443224074384,0.009532110863042152,-0.9833042471750641,0.1307342212806918,0.07204778690206645,3.1,0.016599831911247916,csp,0.0166,0.017064898364450132,15.858317631627546,1.7587461802142863e-10,0.08474117189017862,0.02199848150027846,"[[ 1.75874618e-10 -2.34106955e-07  2.33019870e-07]
 [-2.34106955e-07  7.18106621e-03 -2.64523271e-04]
 [ 2.33019870e-07 -2.64523271e-04  4.83933188e-04]]"
SN2008J,54496.00595501407,0.0024628784824329954,6.634090272987251,1.4200183203084578,0.019495907706164484,3.1,0.015899932173932794,csp,0.0159,0.015150928732408087,17.070441608227025,1.4649901845312056e-11,0.28056703132037175,0.02826318815246715,"[[1.46499018e-11 3.42845024e-07 8.42139580e-08]
 [3.42845024e-07 7.87178591e-02 1.14109237e-03]
 [8.42139580e-08 1.14109237e-03 7.98807805e-04]]"
SN2008O,54491.3789755327,0.0009714976718945885,-2.1560451062261,0.33085993072074643,0.07585233234567533,3.1,0.03890071538828762,csp,0.0389,0.03940743955490067,18.403674316489884,1.1879154561848967e-12,0.06694714333424077,0.021481382378858084,"[[ 1.18791546e-12  7.61842517e-10  1.84104992e-08]
 [ 7.61842517e-10  4.48192000e-03 -5.46696566e-05]
 [ 1.84104992e-08 -5.46696566e-05  4.61449789e-04]]"
SN2008R,54494.44557747865,0.014798269766708142,-2.3412446632886947,0.04492239379978053,0.06202084408502785,3.1,0.01349996978930015,csp,0.0135,0.012885878748119639,15.335748978294625,3.744725842249312e-10,0.0490176547203374,0.020463443381381362,"[[ 3.74472584e-10  2.91830578e-08  3.01427483e-07]
 [ 2.91830578e-08  2.40273047e-03 -1.15684808e-04]
 [ 3.01427483e-07 -1.15684808e-04  4.18752515e-04]]"
SN2008ae,54511.20862466639,0.0008001730433130751,-2.9717899448365848,0.3768592961725279,0.02369781462470916,3.1,0.030000748991001268,csp,0.03,0.03114864515723026,18.384661193569805,1.4073860161142714e-12,0.36273597404944574,0.031539705754319705,"[[1.40738602e-12 1.62186309e-07 2.66909328e-08]
 [1.62186309e-07 1.31577387e-01 6.76804490e-03]
 [2.66909328e-08 6.76804490e-03 9.94753039e-04]]"
SN2008ar,54535.34885188909,0.005886987464783154,-0.18543795391883752,-0.02158118561124482,0.03165642704095217,3.1,0.02609962368036717,csp,0.0261,0.027247966491842135,16.208029536956083,6.009948712060342e-11,0.04144255108718946,0.022824434642224563,"[[ 6.00994871e-11  1.43922297e-08  1.43393037e-07]
 [ 1.43922297e-08  1.71748504e-03 -1.97704250e-04]
 [ 1.43393037e-07 -1.97704250e-04  5.20954817e-04]]"
SN2008bc,54550.581269313465,0.023562381810613674,0.5807190264606215,-0.09499976041671929,0.22550709929515722,3.1,0.01509998901850958,csp,0.0151,0.015739622640399853,15.500866695841442,8.012805808308076e-10,0.023258641853057656,0.01841143849197228,"[[ 8.01280581e-10 -1.26875288e-07  4.09815720e-07]
 [-1.26875288e-07  5.40964421e-04 -1.36918382e-04]
 [ 4.09815720e-07 -1.36918382e-04  3.38981067e-04]]"
SN2008bd,54524.73459572709,0.0026662630168159947,-3.2345227622522796,-0.19698155397062103,0.07511799859296861,3.1,0.03009982400743259,csp,0.0301,0.031334622821265645,17.23959434700297,3.1266084249788993e-10,0.21020503843177354,0.07238465824201354,"[[3.12660842e-10 3.29328453e-06 1.15400495e-06]
 [3.29328453e-06 4.41861582e-02 1.19586657e-02]
 [1.15400495e-06 1.19586657e-02 5.23953875e-03]]"
SN2008bf,54555.60061688166,0.00970414545126037,0.4053573852320833,-0.12242892757316606,0.02971233782867539,3.1,0.023499980738449264,csp,0.0235,0.024596609534965896,15.645789363035682,1.3806832526455023e-10,0.029655754698688013,0.01887671552744091,"[[ 1.38068325e-10 -5.16362003e-08  1.67082362e-07]
 [-5.16362003e-08  8.79463787e-04 -1.50601620e-04]
 [ 1.67082362e-07 -1.50601620e-04  3.56330389e-04]]"
SN2008bi,54537.59867181134,0.005378107940550534,-2.772666572319615,0.1698192184417373,0.037379980331966524,3.1,0.013399966785207846,csp,0.0134,0.014365360660764548,16.33674594675295,4.943498924053401e-10,0.11641926496741595,0.04686408514394608,"[[4.94349892e-10 1.55720698e-06 7.78041952e-07]
 [1.55720698e-06 1.35534453e-02 9.48394250e-04]
 [7.78041952e-07 9.48394250e-04 2.19624248e-03]]"
SN2008bq,54563.91640244311,0.003648989118765356,0.3981788757299036,0.049785849430005524,0.07776435723852901,3.1,0.033999810489478026,csp,0.034,0.03447471821442383,16.92974112225651,1.8051168844586774e-11,0.03936795866724987,0.01957048136439453,"[[ 1.80511688e-11 -1.99285057e-08  6.74618384e-08]
 [-1.99285057e-08  1.54983617e-03 -1.33526222e-04]
 [ 6.74618384e-08 -1.33526222e-04  3.83003741e-04]]"
SN2008bt,54572.21770055952,0.003852556847749265,-3.068712386350962,0.3895032533222429,0.04805916611950687,3.1,0.015400042211887541,csp,0.0154,0.01664682494423153,16.749301626429332,3.040511679737207e-11,0.13471672618540656,0.02485681710530279,"[[3.04051168e-11 1.03000868e-07 1.08517517e-07]
 [1.03000868e-07 1.81485963e-02 1.43251494e-04]
 [1.08517517e-07 1.43251494e-04 6.17861357e-04]]"
SN2008bz,54580.08039803907,0.001179823406612451,-0.6784159134805215,-0.08969029775293669,0.022911780513510706,3.1,0.06030054165955797,csp,0.0603,0.061456957888169406,17.93449332654047,2.114020570789694e-12,0.09426865662337529,0.022379961986083316,"[[ 2.11402057e-12 -1.86750236e-08  2.58578296e-08]
 [-1.86750236e-08  8.88657962e-03 -2.39927515e-04]
 [ 2.58578296e-08 -2.39927515e-04  5.00862698e-04]]"
SN2008cc,54573.593524609256,0.03931637323135765,-1.9077827159165408,-0.010643291245828983,0.03586503715546102,3.1,0.010400096785745182,csp,0.0104,0.010132625834980091,14.163873431914137,1.1917608934741532e-08,0.08488637868556248,0.02633087921006669,"[[1.19176089e-08 5.58117122e-06 2.23578668e-06]
 [5.58117122e-06 7.20569729e-03 4.29045235e-04]
 [2.23578668e-06 4.29045235e-04 6.93315200e-04]]"
SN2008cd,54575.54350958324,0.0003315812928344869,7.49725067023193,2.0838610931950576,0.05920953878441562,3.1,0.0074000652463347815,csp,0.0074,0.008464773184862828,19.24341974079941,3.994757561941436e-11,3.5606790144954137,0.21284383855933128,"[[3.99475756e-11 1.51254653e-05 1.24162402e-06]
 [1.51254653e-05 1.26784350e+01 5.38537299e-01]
 [1.24162402e-06 5.38537299e-01 4.53024996e-02]]"
SN2008cf,54594.77806248568,0.002813057781604594,1.401460863525388,-0.10792996504876266,0.05759850795422031,3.1,0.04599943122027264,csp,0.046,0.04689925206997092,17.10860834209331,8.5734113103837e-12,0.0882276611347033,0.019552869681489723,"[[ 8.57341131e-12 -6.92736692e-08  4.35437215e-08]
 [-6.92736692e-08  7.78412019e-03 -4.60915791e-04]
 [ 4.35437215e-08 -4.60915791e-04  3.82314713e-04]]"
SN2008ff,54704.87069725744,0.013342326262765809,1.083851356637251,0.016143651655468196,0.04350702296194606,3.1,0.01929975494869363,csp,0.0193,0.018768912028987783,15.367779812392776,7.754686309909479e-10,0.19943163090079088,0.02306417086222771,"[[7.75468631e-10 3.40686252e-06 4.32812161e-07]
 [3.40686252e-06 3.97729754e-02 1.01052510e-04]
 [4.32812161e-07 1.01052510e-04 5.31955978e-04]]"
SN2008fl,54721.76918404996,0.01004481737611892,-1.2401775657263792,-0.015406807257304063,0.15710973562674108,3.1,0.019900048090919775,csp,0.0199,0.019407388339534926,16.14797564769297,1.7710794899180592e-10,0.03048668758721529,0.019906883984536168,"[[ 1.77107949e-10 -1.15542706e-07  2.04209591e-07]
 [-1.15542706e-07  9.29438120e-04 -1.96053404e-04]
 [ 2.04209591e-07 -1.96053404e-04  3.96284030e-04]]"
SN2008fp,54731.216163919285,0.05735465885066969,0.3533767103307282,0.2571538064661757,0.16865355471544707,3.1,0.005700042754953136,csp,0.0057,0.006331015077217561,14.303989083651391,5.88739435234754e-09,0.040761229017605406,0.018399162254650662,"[[ 5.88739435e-09 -4.13002441e-07  1.14161270e-06]
 [-4.13002441e-07  1.66147779e-03 -2.41109233e-04]
 [ 1.14161270e-06 -2.41109233e-04  3.38529172e-04]]"
SN2008fr,54734.75451931675,0.0032893979522748166,0.36251747903671633,-0.08976211848756252,0.038677564969285,3.1,0.03970002561210963,csp,0.0397,0.03859034335602751,16.86640490882168,2.1577135935894406e-11,0.048245543096833904,0.02183359846031756,"[[ 2.15771359e-11 -1.46165191e-08  8.13829719e-08]
 [-1.46165191e-08  2.32763243e-03 -2.42565358e-04]
 [ 8.13829719e-08 -2.42565358e-04  4.76706022e-04]]"
SN2008fu,54732.969813245116,0.001643969592935084,-1.7431649855102045,-0.1368103760131899,0.018833736613107027,3.1,0.0519998773231692,csp,0.052,0.05143551296232096,17.55031148467673,1.5842958487591892e-11,0.08248206555618821,0.02796173187562111,"[[1.58429585e-11 1.63836972e-07 8.19837685e-08]
 [1.63836972e-07 6.80329114e-03 3.06901779e-04]
 [8.19837685e-08 3.06901779e-04 7.81858449e-04]]"
SN2008fw,54731.8493581251,0.04875911748372936,1.1969176666183565,-0.04641183493698237,0.11159617552698833,3.1,0.008499950914335922,csp,0.0085,0.009472637864724298,14.243447971456359,7.948744462262998e-09,0.13199404745559296,0.021651175679534233,"[[ 7.94874446e-09  3.45915387e-06  1.46211143e-06]
 [ 3.45915387e-06  1.74224286e-02 -3.44387022e-04]
 [ 1.46211143e-06 -3.44387022e-04  4.68773408e-04]]"
SN2008gg,54749.56161012132,0.00448881946203537,1.027299708172814,0.06018491222948615,0.02120202873332347,3.1,0.03200000048538317,csp,0.032,0.031042596371466225,16.468609789284287,2.9102482156890054e-11,0.060355922447570286,0.020217627493120213,"[[ 2.91024822e-11 -1.08362329e-07  8.02845351e-08]
 [-1.08362329e-07  3.64283737e-03 -2.86689622e-04]
 [ 8.02845351e-08 -2.86689622e-04  4.08752461e-04]]"
SN2008gl,54768.71485628233,0.0034210002479203487,-1.386165996037249,-0.004500803709773905,0.024346470870714523,3.1,0.034000420573672065,csp,0.034,0.032916751873036665,16.77841514099479,1.1962839002609405e-11,0.035333929814309176,0.017697878712580484,"[[ 1.19628390e-11 -2.74086419e-09  4.58161246e-08]
 [-2.74086419e-09  1.24848660e-03 -5.88530033e-05]
 [ 4.58161246e-08 -5.88530033e-05  3.13214911e-04]]"
SN2008go,54766.57757000207,0.001070317075251983,-0.8816012583239659,0.030392481702913608,0.032173640448880436,3.1,0.06229979271933164,csp,0.0623,0.06118077037819014,18.10955058075473,1.3249311257461665e-12,0.2450165860472181,0.022607341969540187,"[[1.32493113e-12 6.53767100e-09 1.89514414e-08]
 [6.53767100e-09 6.00331274e-02 8.41048406e-05]
 [1.89514414e-08 8.41048406e-05 5.11091911e-04]]"
SN2008gp,54779.757505054535,0.005083526707851141,-0.15632113987693944,-0.1361671252909038,0.103694303991748,3.1,0.03339984332352782,csp,0.0334,0.032815248515951634,16.656197311834827,2.383390690973501e-11,0.02803461606377304,0.01662335336627608,"[[ 2.38339069e-11  4.23950793e-09  5.79916890e-08]
 [ 4.23950793e-09  7.85939698e-04 -1.12980373e-04]
 [ 5.79916890e-08 -1.12980373e-04  2.76335877e-04]]"
